Date,Time,Guest_ID,Contact,Party_Size,Previous_Visits,Notes,Type,Shift,Wait_Time_Min,Table_Turn_Time_Min,Bill_Amount,Deposit,Status,Rating,Feedback
2023-01-01,18:00,Guest_1940,403-657-1146,1,6,None,Reservation,Dinner,0,79,227.77417501358548,0.0,Completed,4.0,Good
2023-01-01,19:30,Guest_3621,403-256-9356,5,7,Birthday,Reservation,Dinner,0,109,348.54112089276043,6.383591977621944,Completed,3.0,Good
2023-01-01,12:30,Guest_3629,403-300-2836,7,4,None,Reservation,Lunch,0,112,113.18307739483794,19.134088344043406,Completed,3.0,Good
2023-01-01,18:00,Guest_1320,403-742-6400,2,8,None,Reservation,Dinner,0,91,60.33042827772666,0.0,Completed,2.0,Good
2023-01-01,12:30,Guest_1490,403-988-4297,2,9,Anniversary,Reservation,Lunch,0,63,107.11219171618268,0.0,Completed,5.0,Average
2023-01-01,17:30,Guest_0131,403-122-7538,6,7,None,Reservation,Dinner,0,99,0.0,23.56225311460388,Cancelled,4.0,Excellent
2023-01-02,13:00,Guest_0867,403-985-8990,4,1,None,Reservation,Lunch,0,106,77.31151046056209,0.0,Completed,2.0,Excellent
2023-01-02,19:30,Guest_1313,403-325-4295,3,2,None,Reservation,Dinner,0,103,127.96027351154855,0.0,Completed,5.0,Good
2023-01-02,12:30,Guest_2418,403-667-4878,7,2,None,Walk-in,Lunch,9,62,470.8071729309058,0.0,Completed,5.0,Good
2023-01-02,12:30,Guest_1755,403-763-1064,1,2,None,Reservation,Lunch,0,91,0.0,0.0,Cancelled,5.0,Excellent
2023-01-02,17:30,Guest_3854,403-145-2852,6,0,None,Reservation,Dinner,0,72,395.1648221957521,5.399454840098839,Completed,5.0,Average
2023-01-02,20:00,Guest_0091,403-293-7537,1,3,None,Reservation,Dinner,0,101,157.06975302870325,0.0,Completed,5.0,Poor
2023-01-02,20:00,Guest_0015,403-695-6797,7,8,None,Reservation,Dinner,0,106,212.72966355705003,47.609415276377646,Completed,3.0,Average
2023-01-03,20:00,Guest_0653,403-416-4250,5,7,None,Reservation,Dinner,0,83,443.7449202976727,38.50167578368789,Completed,2.0,Terrible
2023-01-03,19:30,Guest_0756,403-194-3715,4,9,None,Walk-in,Dinner,18,98,0.0,0.0,Cancelled,3.0,Poor
2023-01-03,12:30,Guest_2203,403-588-7324,4,3,None,Reservation,Lunch,0,117,322.5728504138105,0.0,Completed,4.0,Terrible
2023-01-03,12:30,Guest_2698,403-875-6119,1,4,None,Reservation,Lunch,0,111,183.32534066902846,0.0,Completed,1.0,nan
2023-01-03,12:00,Guest_4879,403-391-4193,7,4,None,Walk-in,Lunch,25,93,295.52563132430294,0.0,Completed,5.0,Excellent
2023-01-03,17:30,Guest_3181,403-870-7741,1,8,None,Reservation,Dinner,0,89,261.6155522812719,0.0,Completed,4.0,Terrible
2023-01-03,19:30,Guest_1708,403-850-8232,6,9,None,Walk-in,Dinner,1,75,189.21038493441722,0.0,Completed,1.0,Poor
2023-01-03,12:00,Guest_3732,403-576-6449,2,3,Vegan,Reservation,Lunch,0,103,139.40773822241368,0.0,Completed,5.0,Good
2023-01-03,18:30,Guest_4035,403-256-4831,3,8,None,Reservation,Dinner,0,116,436.9330228563605,0.0,Completed,4.0,Good
2023-01-03,19:00,Guest_3453,403-881-8514,6,9,Vegan,Walk-in,Dinner,26,104,419.1623924052266,0.0,Completed,3.0,Good
2023-01-03,12:00,Guest_0126,403-144-6304,2,8,None,Reservation,Lunch,0,96,202.1783171928788,0.0,Completed,5.0,Average
2023-01-03,18:00,Guest_0465,403-228-4806,1,9,Birthday,Walk-in,Dinner,24,65,101.48599811661896,0.0,Completed,2.0,Good
2023-01-03,12:00,Guest_0610,403-824-9554,2,4,Birthday,Reservation,Lunch,0,113,139.7773205958797,0.0,Completed,5.0,Poor
2023-01-03,19:30,Guest_0061,403-641-7045,2,6,None,Reservation,Dinner,0,114,418.3921199482158,0.0,Completed,4.0,Poor
2023-01-03,17:30,Guest_1911,403-362-9137,4,4,None,Walk-in,Dinner,9,100,250.13876722282038,0.0,Completed,5.0,Poor
2023-01-03,18:30,Guest_2218,403-731-9557,2,1,None,Walk-in,Dinner,15,102,72.80472190553911,0.0,Completed,3.0,Average
2023-01-04,11:30,Guest_1051,403-658-6273,1,8,None,Reservation,Lunch,0,70,404.935963738638,0.0,Completed,5.0,Poor
2023-01-04,12:30,Guest_0703,403-406-6324,4,9,None,Reservation,Lunch,0,109,324.6023733560695,0.0,Completed,3.0,Good
2023-01-04,19:00,Guest_3546,403-962-2278,5,5,None,Walk-in,Dinner,21,110,363.226288472725,0.0,Completed,5.0,Average
2023-01-04,20:00,Guest_1441,403-657-7863,6,1,None,Walk-in,Dinner,8,108,129.37754411072837,0.0,Completed,5.0,Good
2023-01-04,11:30,Guest_4578,403-695-8262,7,2,None,Reservation,Lunch,0,114,0.0,31.630189753970562,Cancelled,5.0,Average
2023-01-04,17:30,Guest_0284,403-558-6590,2,6,Vegan,Walk-in,Dinner,10,95,302.0147060706502,0.0,Completed,5.0,Good
2023-01-04,19:30,Guest_1324,403-884-8958,1,8,Anniversary,Reservation,Dinner,0,73,265.90022051404003,0.0,Completed,2.0,Excellent
2023-01-04,12:30,Guest_3179,403-484-7713,1,0,Vegan,Reservation,Lunch,0,103,348.6134934845893,0.0,Completed,5.0,Excellent
2023-01-04,20:00,Guest_3207,403-143-6992,3,3,None,Walk-in,Dinner,17,113,57.77078399496574,0.0,Completed,4.0,Good
2023-01-04,12:30,Guest_1002,403-412-9218,7,6,None,Walk-in,Lunch,23,91,301.73497991987034,0.0,Completed,5.0,Excellent
2023-01-04,18:00,Guest_1446,403-322-5836,5,8,None,Reservation,Dinner,0,70,214.62413792011327,43.02987590735689,Completed,5.0,Good
2023-01-04,12:30,Guest_2550,403-276-8605,6,3,None,Walk-in,Lunch,21,114,197.85521841864679,0.0,Completed,2.0,Average
2023-01-04,17:30,Guest_0465,403-174-9293,7,2,Vegan,Reservation,Dinner,0,118,450.42733917543757,10.026815495400104,Completed,5.0,Good
2023-01-04,12:30,Guest_2637,403-391-5823,1,0,None,Reservation,Lunch,0,91,370.5326252688386,0.0,Completed,3.0,Good
2023-01-05,11:30,Guest_1383,403-811-3066,2,4,None,Reservation,Lunch,0,62,488.9276318869491,0.0,Completed,5.0,Excellent
2023-01-05,12:00,Guest_0945,403-838-4376,2,1,None,Reservation,Lunch,0,71,64.69519152754133,0.0,Completed,4.0,Poor
2023-01-05,11:30,Guest_0622,403-797-2076,1,6,None,Reservation,Lunch,0,115,253.8990390917398,0.0,Completed,4.0,Excellent
2023-01-05,20:00,Guest_2429,403-959-4004,2,6,None,Reservation,Dinner,0,63,229.89209396512175,0.0,Completed,5.0,Excellent
2023-01-05,13:00,Guest_4888,403-677-5625,1,5,None,Reservation,Lunch,0,97,396.332759736255,0.0,Completed,3.0,Poor
2023-01-05,11:30,Guest_2765,403-816-5930,7,5,None,Reservation,Lunch,0,99,171.1732241049953,16.504393595638128,Completed,3.0,Average
2023-01-05,18:00,Guest_4068,403-922-3197,7,4,None,Reservation,Dinner,0,84,316.16327399764697,28.884376969117874,Completed,3.0,Average
2023-01-05,18:00,Guest_3193,403-272-3900,6,5,None,Reservation,Dinner,0,110,63.334333331188276,38.96688930732073,Completed,5.0,Average
2023-01-05,13:00,Guest_3595,403-779-2625,7,0,None,Reservation,Lunch,0,84,238.66828383747637,24.513906280847436,Completed,3.0,Excellent
2023-01-05,17:30,Guest_1708,403-517-7155,5,6,None,Reservation,Dinner,0,85,412.92421468134876,8.743968532770168,Completed,5.0,Excellent
2023-01-05,19:30,Guest_4610,403-255-7689,5,2,Anniversary,Reservation,Dinner,0,80,358.9603212767981,24.459516584962337,Completed,3.0,Terrible
2023-01-05,18:30,Guest_1057,403-565-7782,5,9,None,Reservation,Dinner,0,85,457.8097130255285,31.318597095394875,Completed,4.0,Poor
2023-01-05,11:30,Guest_4436,403-819-8791,2,9,None,Reservation,Lunch,0,69,102.45727987604351,0.0,Completed,1.0,Excellent
2023-01-05,19:30,Guest_2171,403-738-8596,4,5,Birthday,Walk-in,Dinner,5,76,75.5372666794495,0.0,Completed,4.0,Average
2023-01-05,13:00,Guest_1699,403-996-7608,5,9,None,Walk-in,Lunch,3,97,494.99471604369654,0.0,Completed,5.0,Poor
2023-01-05,13:00,Guest_0090,403-743-3354,7,3,None,Reservation,Lunch,0,114,155.60479556394301,49.3373164839351,Completed,4.0,Poor
2023-01-05,19:30,Guest_2648,403-434-9048,5,5,None,Reservation,Dinner,0,64,436.100005558578,23.399265670943553,Completed,4.0,Excellent
2023-01-05,12:30,Guest_0466,403-987-6809,3,6,None,Reservation,Lunch,0,66,314.14372387407457,0.0,Completed,5.0,Poor
2023-01-05,12:30,Guest_4762,403-272-5274,4,8,None,Reservation,Lunch,0,89,373.87239739691137,0.0,Completed,4.0,Good
2023-01-06,19:00,Guest_2363,403-505-9869,7,0,None,Reservation,Dinner,0,97,220.66077771437682,39.71589445891697,Completed,4.0,Poor
2023-01-06,17:30,Guest_0593,403-753-1103,3,8,Anniversary,Walk-in,Dinner,19,71,311.984062136718,0.0,Completed,2.0,Excellent
2023-01-06,19:00,Guest_3564,403-356-6312,6,4,None,Reservation,Dinner,0,68,100.96002464726175,29.256812608077666,Completed,3.0,Excellent
2023-01-06,12:30,Guest_0945,403-495-7281,1,9,None,Walk-in,Lunch,15,108,281.2410852556023,0.0,Completed,2.0,Good
2023-01-06,18:00,Guest_1325,403-469-1924,4,5,None,Reservation,Dinner,0,108,351.3886227534454,0.0,Completed,3.0,Excellent
2023-01-06,11:30,Guest_4940,403-982-3418,7,3,None,Reservation,Lunch,0,78,381.35154753634737,38.48932060538198,Completed,2.0,Excellent
2023-01-06,18:30,Guest_4117,403-364-6617,5,4,None,Reservation,Dinner,0,72,469.43358411581,14.033621605661306,Completed,4.0,Average
2023-01-06,12:00,Guest_0855,403-481-6249,4,1,None,Walk-in,Lunch,16,102,462.30077110925424,0.0,Completed,4.0,Excellent
2023-01-07,11:30,Guest_0028,403-607-4831,2,8,None,Reservation,Lunch,0,71,63.86677699428727,0.0,Completed,3.0,Good
2023-01-07,12:30,Guest_4240,403-292-5564,2,8,None,Reservation,Lunch,0,106,366.7206379487754,0.0,Completed,5.0,Good
2023-01-07,17:30,Guest_3745,403-513-1554,7,2,None,Reservation,Dinner,0,69,300.9157121604346,10.934663399822647,Completed,4.0,Average
2023-01-07,18:00,Guest_4653,403-104-7169,4,8,Vegan,Reservation,Dinner,0,82,420.47844630129566,0.0,Completed,2.0,Good
2023-01-07,12:30,Guest_0500,403-349-1330,1,0,None,Reservation,Lunch,0,107,447.8004671814343,0.0,Completed,4.0,Good
2023-01-07,12:00,Guest_3393,403-808-6117,2,8,None,Walk-in,Lunch,4,77,101.35048647611691,0.0,Completed,2.0,Excellent
2023-01-07,18:00,Guest_4729,403-558-8959,6,2,None,Walk-in,Dinner,21,94,356.6057218270092,0.0,Completed,2.0,Average
2023-01-07,17:30,Guest_3171,403-543-6490,4,9,None,Walk-in,Dinner,8,85,345.71076611981533,0.0,Completed,4.0,Poor
2023-01-07,20:00,Guest_1425,403-459-7582,5,4,None,Walk-in,Dinner,14,91,58.90524439179199,0.0,Completed,5.0,Excellent
2023-01-07,18:00,Guest_3413,403-571-7711,4,4,None,Reservation,Dinner,0,70,137.5734205185493,0.0,Completed,4.0,Good
2023-01-07,20:00,Guest_3299,403-575-8246,3,0,None,Walk-in,Dinner,14,90,468.1658379193706,0.0,Completed,2.0,Poor
2023-01-07,17:30,Guest_3298,403-587-9127,7,8,None,Reservation,Dinner,0,77,0.0,43.750286737910415,Cancelled,4.0,Excellent
2023-01-07,20:00,Guest_2668,403-373-8722,4,8,None,Reservation,Dinner,0,76,365.6875015613889,0.0,Completed,4.0,Excellent
2023-01-08,18:30,Guest_3536,403-266-5439,5,5,None,Walk-in,Dinner,2,80,88.0382476070012,0.0,Completed,3.0,Average
2023-01-08,11:30,Guest_0681,403-405-1993,1,4,None,Reservation,Lunch,0,70,442.30892423848417,0.0,Completed,5.0,Average
2023-01-08,19:30,Guest_0215,403-801-9865,1,8,None,Walk-in,Dinner,6,60,51.56235847331487,0.0,Completed,5.0,Excellent
2023-01-08,11:30,Guest_3337,403-269-8678,2,5,Vegan,Reservation,Lunch,0,94,0.0,0.0,Cancelled,4.0,Average
2023-01-08,13:00,Guest_1528,403-302-5804,2,5,None,Walk-in,Lunch,11,84,391.72945789615574,0.0,Completed,5.0,Excellent
2023-01-08,18:00,Guest_4493,403-851-4566,2,2,None,Walk-in,Dinner,24,71,215.42719009231357,0.0,Completed,4.0,Good
2023-01-08,17:30,Guest_4255,403-578-1024,2,7,Birthday,Reservation,Dinner,0,89,0.0,0.0,Cancelled,5.0,Average
2023-01-08,17:30,Guest_3617,403-356-1253,3,0,None,Walk-in,Dinner,24,106,379.79032374193105,0.0,Completed,1.0,Terrible
2023-01-08,19:30,Guest_0555,403-265-4106,5,6,Birthday,Reservation,Dinner,0,84,53.19029186718239,38.642558160729564,Completed,4.0,Average
2023-01-08,12:00,Guest_4949,403-133-3002,6,9,None,Reservation,Lunch,0,107,115.30705004437668,5.111659564767912,Completed,5.0,Good
2023-01-08,17:30,Guest_1478,403-185-5147,4,3,None,Walk-in,Dinner,25,62,227.32868726654982,0.0,Completed,2.0,Good
2023-01-08,19:30,Guest_3645,403-379-2097,7,3,None,Reservation,Dinner,0,73,238.70297984428618,27.549182409912287,Completed,4.0,Excellent
2023-01-08,19:00,Guest_0596,403-998-6367,1,4,None,Reservation,Dinner,0,82,90.05511330365377,0.0,Completed,5.0,Good
2023-01-08,18:30,Guest_3520,403-762-9622,1,6,Anniversary,Reservation,Dinner,0,119,246.88943052527281,0.0,Completed,2.0,Excellent
2023-01-08,18:00,Guest_1267,403-350-4237,5,3,Vegan,Reservation,Dinner,0,73,0.0,29.187889125224594,Cancelled,3.0,Average
2023-01-08,19:00,Guest_3870,403-623-3835,5,7,None,Walk-in,Dinner,13,82,284.18184609017055,0.0,Completed,4.0,Excellent
2023-01-08,19:00,Guest_1609,403-296-9193,2,4,None,Reservation,Dinner,0,73,397.25235033116354,0.0,Completed,3.0,Good
2023-01-08,13:00,Guest_4152,403-207-3050,4,8,None,Reservation,Lunch,0,88,426.04779402075644,0.0,Completed,5.0,Average
2023-01-08,19:30,Guest_0212,403-209-3684,6,1,None,Walk-in,Dinner,17,103,74.78440283377878,0.0,Completed,4.0,Good
2023-01-09,17:30,Guest_0853,403-185-8304,7,0,None,Walk-in,Dinner,3,106,116.36001805990546,0.0,Completed,4.0,Good
2023-01-09,12:00,Guest_2860,403-236-9357,5,8,None,Reservation,Lunch,0,116,0.0,25.53878095320033,Cancelled,4.0,Terrible
2023-01-09,20:00,Guest_1088,403-827-1666,7,4,None,Walk-in,Dinner,25,106,214.9485789988433,0.0,Completed,5.0,Terrible
2023-01-09,19:30,Guest_2678,403-644-8444,1,0,None,Reservation,Dinner,0,110,351.08683788322156,0.0,Completed,5.0,Terrible
2023-01-09,12:30,Guest_2288,403-256-8911,3,8,None,Reservation,Lunch,0,117,395.6144372342943,0.0,Completed,2.0,Excellent
2023-01-09,11:30,Guest_3580,403-896-8115,3,9,None,Reservation,Lunch,0,73,450.49571942895204,0.0,Completed,4.0,Average
2023-01-09,19:00,Guest_4642,403-315-1119,1,3,None,Reservation,Dinner,0,115,0.0,0.0,Cancelled,1.0,Average
2023-01-09,19:00,Guest_0504,403-152-5339,2,9,None,Reservation,Dinner,0,71,174.62516437455807,0.0,Completed,4.0,Average
2023-01-09,18:30,Guest_2444,403-896-3647,3,4,None,Reservation,Dinner,0,62,246.40865638919024,0.0,Completed,4.0,Average
2023-01-09,18:00,Guest_3955,403-176-2645,6,0,Vegan,Walk-in,Dinner,8,115,0.0,0.0,Cancelled,3.0,Poor
2023-01-09,12:30,Guest_0379,403-130-2142,6,9,None,Reservation,Lunch,0,87,327.7288164375606,4.201404938260367,Completed,5.0,Excellent
2023-01-09,12:00,Guest_4108,403-926-1031,3,5,None,Reservation,Lunch,0,104,0.0,0.0,Cancelled,3.0,Poor
2023-01-09,18:00,Guest_2696,403-628-3428,3,8,Anniversary,Walk-in,Dinner,24,92,493.22435938291414,0.0,Completed,5.0,Excellent
2023-01-09,17:30,Guest_0894,403-438-7494,3,6,Anniversary,Reservation,Dinner,0,60,288.1052771611808,0.0,Completed,3.0,Excellent
2023-01-09,12:30,Guest_2795,403-520-6889,6,3,None,Reservation,Lunch,0,94,447.1899987107342,1.4220448734894586,Completed,4.0,Good
2023-01-09,18:00,Guest_0552,403-108-4697,6,0,None,Walk-in,Dinner,18,116,313.377066385331,0.0,Completed,4.0,Good
2023-01-09,18:00,Guest_3962,403-859-4815,3,4,None,Walk-in,Dinner,5,118,251.8641236033123,0.0,Completed,5.0,Average
2023-01-09,17:30,Guest_4813,403-547-4406,1,6,None,Reservation,Dinner,0,77,267.1015892991554,0.0,Completed,4.0,Poor
2023-01-09,20:00,Guest_4759,403-387-2100,7,2,None,Reservation,Dinner,0,91,122.03571535608936,22.142536690645404,Completed,5.0,Poor
2023-01-09,18:30,Guest_0830,403-919-9231,3,9,None,Reservation,Dinner,0,70,220.3488746679968,0.0,Completed,1.0,Excellent
2023-01-10,19:30,Guest_2949,403-511-5721,3,5,Vegan,Reservation,Dinner,0,78,183.80973585857998,0.0,Completed,4.0,Excellent
2023-01-10,19:30,Guest_2811,403-417-8363,3,1,None,Walk-in,Dinner,11,71,71.36684099710884,0.0,Completed,2.0,Good
2023-01-10,13:00,Guest_3552,403-322-2491,3,8,Anniversary,Walk-in,Lunch,20,107,92.25289310718523,0.0,Completed,5.0,Average
2023-01-10,12:30,Guest_3244,403-251-8286,6,6,None,Reservation,Lunch,0,66,419.1411766234523,29.956522563299792,Completed,3.0,Good
2023-01-10,13:00,Guest_3261,403-210-2798,2,8,None,Walk-in,Lunch,28,77,229.86163770359357,0.0,Completed,4.0,Average
2023-01-10,19:30,Guest_4880,403-252-2294,5,8,None,Walk-in,Dinner,0,92,342.1743029131347,0.0,Completed,4.0,Poor
2023-01-10,13:00,Guest_2177,403-871-3486,6,5,None,Walk-in,Lunch,25,75,0.0,0.0,Cancelled,4.0,Excellent
2023-01-10,18:00,Guest_1280,403-765-9385,4,4,None,Reservation,Dinner,0,74,327.1922972478598,0.0,Completed,5.0,Good
2023-01-10,11:30,Guest_3360,403-693-1212,7,4,Vegan,Reservation,Lunch,0,90,159.46212370123317,28.764044579354586,Completed,3.0,Terrible
2023-01-10,12:00,Guest_1748,403-258-8052,2,2,None,Reservation,Lunch,0,107,349.88900136926645,0.0,Completed,1.0,Good
2023-01-10,19:00,Guest_1678,403-161-7322,6,5,Anniversary,Reservation,Dinner,0,98,58.128716918778835,1.1283247816511022,Completed,4.0,nan
2023-01-10,12:00,Guest_0145,403-693-7136,4,9,Birthday,Reservation,Lunch,0,92,235.37698639415328,0.0,Completed,5.0,Excellent
2023-01-10,11:30,Guest_1203,403-541-8626,5,6,None,Walk-in,Lunch,4,69,99.84857185940845,0.0,Completed,5.0,Good
2023-01-10,18:00,Guest_4007,403-578-2625,4,3,None,Reservation,Dinner,0,109,349.1493241443897,0.0,Completed,1.0,Poor
2023-01-10,19:00,Guest_0321,403-993-8764,4,9,None,Reservation,Dinner,0,103,169.36816951304303,0.0,Completed,4.0,Good
2023-01-10,20:00,Guest_2069,403-445-6293,1,2,None,Reservation,Dinner,0,117,136.6914264200656,0.0,Completed,5.0,Good
2023-01-10,11:30,Guest_3699,403-293-3736,3,6,None,Reservation,Lunch,0,103,0.0,0.0,Cancelled,5.0,Average
2023-01-10,12:30,Guest_0408,403-328-8400,2,3,None,Walk-in,Lunch,11,100,407.6959342925703,0.0,Completed,4.0,nan
2023-01-10,17:30,Guest_0501,403-934-4312,6,5,None,Reservation,Dinner,0,103,58.85526392306031,41.57238338120957,Completed,4.0,Good
2023-01-10,13:00,Guest_0532,403-122-5094,7,3,Birthday,Reservation,Lunch,0,67,326.5744959855147,20.912212670680404,Completed,3.0,Excellent
2023-01-10,18:00,Guest_2781,403-528-5693,2,5,None,Reservation,Dinner,0,114,0.0,0.0,Cancelled,3.0,Good
2023-01-10,18:30,Guest_4007,403-327-6027,2,3,None,Reservation,Dinner,0,86,60.032019180189565,0.0,Completed,5.0,Excellent
2023-01-10,20:00,Guest_3530,403-903-1299,5,7,None,Reservation,Dinner,0,68,272.65156738800493,6.367855544869122,Completed,4.0,Excellent
2023-01-10,20:00,Guest_2222,403-828-9424,6,2,None,Reservation,Dinner,0,93,0.0,7.823303674692989,Cancelled,2.0,Good
2023-01-10,13:00,Guest_3216,403-551-1022,3,4,None,Walk-in,Lunch,18,102,486.3674709052394,0.0,Completed,1.0,Good
2023-01-11,20:00,Guest_3902,403-340-5574,1,5,None,Walk-in,Dinner,24,113,371.938492928773,0.0,Completed,4.0,Good
2023-01-11,17:30,Guest_4587,403-358-8836,7,6,Birthday,Walk-in,Dinner,27,119,306.7654125880003,0.0,Completed,5.0,Excellent
2023-01-11,12:00,Guest_2598,403-927-7835,4,9,None,Walk-in,Lunch,0,95,0.0,0.0,Cancelled,4.0,Good
2023-01-11,20:00,Guest_4189,403-968-4613,1,4,None,Reservation,Dinner,0,73,199.1177929399692,0.0,Completed,5.0,Poor
2023-01-11,19:30,Guest_2826,403-138-8227,2,6,None,Reservation,Dinner,0,112,368.45013377229856,0.0,Completed,4.0,Excellent
2023-01-11,11:30,Guest_4770,403-991-1025,4,4,None,Walk-in,Lunch,1,115,86.37287908859085,0.0,Completed,2.0,Average
2023-01-11,19:30,Guest_0566,403-892-5990,1,2,None,Reservation,Dinner,0,74,133.93695314594208,0.0,Completed,3.0,Average
2023-01-12,17:30,Guest_2722,403-600-4608,1,0,Birthday,Reservation,Dinner,0,106,465.1034971629136,0.0,Completed,3.0,Terrible
2023-01-12,19:30,Guest_2444,403-189-3499,7,9,Vegan,Reservation,Dinner,0,74,238.00794687666843,44.301447615827485,Completed,5.0,Poor
2023-01-12,19:30,Guest_4624,403-406-7371,5,2,None,Reservation,Dinner,0,117,304.8351693426887,18.656526687117612,Completed,1.0,Good
2023-01-12,11:30,Guest_4385,403-285-8070,7,1,None,Reservation,Lunch,0,90,160.00653999659679,23.67537625150427,Completed,5.0,Average
2023-01-12,12:00,Guest_4916,403-698-5018,3,3,None,Reservation,Lunch,0,72,0.0,0.0,Cancelled,1.0,Good
2023-01-12,19:00,Guest_2776,403-879-5711,5,2,None,Reservation,Dinner,0,101,435.91335873194987,16.90108386360341,Completed,5.0,Good
2023-01-12,18:00,Guest_2624,403-719-8795,4,7,None,Walk-in,Dinner,6,84,326.78673967953836,0.0,Completed,4.0,Good
2023-01-12,19:30,Guest_3179,403-855-8902,5,5,None,Reservation,Dinner,0,81,331.1980381353322,30.67931120425075,Completed,4.0,Poor
2023-01-12,18:00,Guest_3690,403-457-3732,5,8,None,Walk-in,Dinner,23,113,141.5198566418738,0.0,Completed,3.0,Excellent
2023-01-12,19:30,Guest_2924,403-149-9956,3,6,None,Reservation,Dinner,0,79,61.204009984228904,0.0,Completed,3.0,Poor
2023-01-12,18:00,Guest_2097,403-431-2568,7,6,None,Reservation,Dinner,0,88,0.0,24.143992477453136,Cancelled,5.0,Terrible
2023-01-12,18:00,Guest_0442,403-681-3404,6,8,None,Walk-in,Dinner,8,109,100.9592539757276,0.0,Completed,3.0,Average
2023-01-12,11:30,Guest_2094,403-651-3161,3,1,None,Reservation,Lunch,0,109,455.4581733263494,0.0,Completed,3.0,Average
2023-01-12,19:30,Guest_4221,403-878-4217,5,4,None,Walk-in,Dinner,6,70,337.8618709640689,0.0,Completed,3.0,Good
2023-01-12,18:00,Guest_1646,403-835-7151,5,0,None,Reservation,Dinner,0,65,238.06174632641034,28.363807260251,Completed,3.0,Average
2023-01-12,18:30,Guest_0185,403-768-7466,5,5,None,Walk-in,Dinner,28,119,161.3487062127728,0.0,Completed,4.0,Poor
2023-01-12,17:30,Guest_2483,403-935-6837,4,4,Vegan,Reservation,Dinner,0,73,354.70164008659094,0.0,Completed,4.0,Excellent
2023-01-12,18:30,Guest_4223,403-484-3190,5,1,None,Reservation,Dinner,0,64,284.5175160443497,11.810129860254277,Completed,5.0,Excellent
2023-01-12,19:00,Guest_0545,403-205-6087,3,6,None,Reservation,Dinner,0,76,0.0,0.0,Cancelled,4.0,Average
2023-01-12,19:00,Guest_3548,403-762-4902,5,2,None,Reservation,Dinner,0,109,85.47036843431636,10.349515547991944,Completed,5.0,Average
2023-01-12,18:30,Guest_1448,403-274-5595,4,7,None,Reservation,Dinner,0,96,384.91159475082094,0.0,Completed,4.0,Good
2023-01-12,11:30,Guest_3872,403-175-3772,2,9,None,Walk-in,Lunch,3,93,0.0,0.0,Cancelled,5.0,Good
2023-01-12,18:30,Guest_0378,403-181-1882,1,8,Birthday,Walk-in,Dinner,19,61,206.53003787751325,0.0,Completed,3.0,Average
2023-01-12,12:30,Guest_4891,403-303-4859,4,9,None,Walk-in,Lunch,10,68,447.80871842437733,0.0,Completed,4.0,Poor
2023-01-12,19:00,Guest_4453,403-468-9359,2,2,None,Walk-in,Dinner,29,66,145.17859454460472,0.0,Completed,4.0,Good
2023-01-12,20:00,Guest_1122,403-624-5262,5,8,Birthday,Reservation,Dinner,0,99,313.54724103622453,27.500348422033323,Completed,5.0,Excellent
